event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,Adam McGough,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jennifer S.  Gates,Jesse Moreno,Lee M. Kleinman,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44109,19.,46,"Authorize a three-year master agreement for the purchase of heating, ventilation, and air conditioning air filters and canisters for Dallas Love Field for the Department of Aviation with Advanced Filtration Products, LLC through The Local Government Purchasing Cooperative (BuyBoard) agreement - Estimated amount of $670,600.89 - Financing: Aviation Fund",21-716,CONSENT AGENDA,Approved,8250,"Authorize a three-year master agreement for the purchase of heating, ventilation, and air conditioning air filters and canisters for Dallas Love Field for the Department of Aviation with Advanced Filtration Products, LLC through The Local Government Purchasing Cooperative (BuyBoard) agreement - Estimated amount of $670,600.89 - Financing: Aviation Fund",2021-04-12,21-0761; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/b3e331bc-905b-4d9d-ab1a-b0a10b99c232.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44104,20.,47,"Authorize a five-year service price agreement for maintenance and support of the City’s existing record management and field base reporting system for the Department of Information and Technology Services - Intergraph Corporation dba Hexagon Safety & Infrastructure, sole source - Estimated amount of $5,579,891.76 - Financing: Data Services Fund",21-617,CONSENT AGENDA,Approved,8151,"Authorize a five-year service price agreement for maintenance and support of the City’s existing record management and field base reporting system for the Department of Information and Technology Services - Intergraph Corporation dba Hexagon Safety & Infrastructure, sole source - Estimated amount of $5,579,891.76 - Financing: Data Services Fund",2021-03-26,21-0762; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/e2f28805-8897-4b2e-91bb-62ac51c91aab.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44106,21.,48,"Authorize Supplemental Agreement No. 2 to exercise the first of three, one-year renewal options, to the service contract with GTS Technology Solutions, Inc. for desktop support services for the Department of Information and Technology Services - Not to exceed $3,324,940.95 - Financing: Data Services Fund (subject to annual appropriations)",21-713,CONSENT AGENDA,Approved,8247,"Authorize Supplemental Agreement No. 2 to exercise the first of three, one-year renewal options, to the service contract with GTS Technology Solutions, Inc. for desktop support services for the Department of Information and Technology Services - Not to exceed $3,324,940.95 - Financing: Data Services Fund (subject to annual appropriations)",2021-04-12,21-0763; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/8e26d4af-fa69-425f-a670-9d82e15c0641.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44111,22.,50,"Authorize a professional services contract with DSGN Associates, Inc. for architectural services for the schematic design and historic preservation for the Reverchon Ballpark Improvements Project located at 3505 Maple Avenue - Not to exceed $301,786.00 - Financing: Park and Recreation Facilities Fund (2006 General Obligation Bond Funds)",21-719,CONSENT AGENDA,Approved,8253,"Authorize a professional services contract with DSGN Associates, Inc. for architectural services for the schematic design and historic preservation for the Reverchon Ballpark Improvements Project located at 3505 Maple Avenue - Not to exceed $301,786.00 - Financing: Park and Recreation Facilities Fund (2006 General Obligation Bond Funds)",2021-04-13,21-0764; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/53b1db32-dc94-4cfc-9fbd-c2bcf72c548e.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/c32eb123-f048-4998-8261-58d7b267f30c.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44112,23.,51,"Authorize Supplemental Agreement No. 3 to the professional services contract with Pacheco Koch Consulting Engineers, Inc. for additional design services associated with traffic signal design, traffic study and related services for the Trinity Strand Trail Phase II located between Turtle Creek Boulevard to the Inwood Road DART Station - Not to exceed $97,840.00, from $604,475.00 to $702,315.00 - Financing: Street and Transportation Improvements Fund (2012 General Obligation Bond Funds)",21-720,CONSENT AGENDA,Approved,8254,"Authorize Supplemental Agreement No. 3 to the professional services contract with Pacheco Koch Consulting Engineers, Inc. for additional design services associated with traffic signal design, traffic study and related services for the Trinity Strand Trail Phase II located between Turtle Creek Boulevard to the Inwood Road DART Station - Not to exceed $97,840.00, from $604,475.00 to $702,315.00 - Financing: Street and Transportation Improvements Fund (2012 General Obligation Bond Funds)",2021-04-13,21-0765; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/1e9db3df-f2b5-4255-b672-8a1cad427a4b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d7258bc6-08dd-4f45-aa75-4808bcb4b471.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44114,24.,54,"Authorize (1) an application for and acceptance of the ""Click It or Ticket"" Mobilization Grant (Grant No. 2021-Dallas-CIOT-00006, CFDA No. 20.616) in the amount of $84,952.55 from the Texas Department of Transportation through a grant from the National Highway Traffic Safety Administration for a safety belt enforcement initiative for the period May 21, 2021 through June 9, 2021; (2) the establishment of appropriations in the amount of $84,952.55  in FY21 STEP - Click It Or Ticket Mobilization Fund; (3) the receipt and deposit of grant funds in the amount of $84,952.55 in the FY21 STEP - Click It Or Ticket Mobilization Fund; (4) a local cash match in the amount of $23,372.65; and (5) execution of the sub-grant agreement and all terms, conditions, and documents required by the grant agreement - Total amount of $108,325.20 - Financing: General Fund ($23,372.65) and Texas Department of Transportation Grant Funds ($84,952.55)",21-544,CONSENT AGENDA,Approved,8078,"Authorize (1) an application for and acceptance of the ""Click It or Ticket"" Mobilization Grant (Grant No. 2021-Dallas-CIOT-00006, CFDA No. 20.616) in the amount of $84,952.55 from the Texas Department of Transportation through a grant from the National Highway Traffic Safety Administration for a safety belt enforcement initiative for the period May 21, 2021 through June 9, 2021; (2) the establishment of appropriations in the amount of $84,952.55  in FY21 STEP - Click It Or Ticket Mobilization Fund; (3) the receipt and deposit of grant funds in the amount of $84,952.55 in the FY21 STEP - Click It Or Ticket Mobilization Fund; (4) a local cash match in the amount of $23,372.65; and (5) execution of the sub-grant agreement and all terms, conditions, and documents required by the grant agreement - Total amount of $108,325.20 - Financing: General Fund ($23,372.65) and Texas Department of Transportation Grant Funds ($84,952.55)",2021-03-18,21-0766; APPROVED,Police Department (DPD),Police Department,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/7d085968-e672-4434-97ac-17dfaec5df12.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/adb74abc-eaf9-49f3-ae49-2858e3d54423.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44115,25.,55,Authorize an Interlocal Agreement between County of Ellis District Attorney’s Office and the Dallas Police Department pursuant to Chapter 59 of the Texas Code of Criminal Procedure - Financing: No cost consideration to the City,21-545,CONSENT AGENDA,Approved,8079,Authorize an Interlocal Agreement between County of Ellis District Attorney’s Office and the Dallas Police Department pursuant to Chapter 59 of the Texas Code of Criminal Procedure - Financing: No cost consideration to the City,2021-03-18,21-0767; APPROVED,Police Department (DPD),Police Department,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/ca8ba080-9dfb-46c0-adb1-dd4210d7eda9.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44118,26.,57,"Authorize an increase in the construction services contract with Webber, LLC for additional work associated with the improvements to the Walcrest Pump Station and reservoir - Not to exceed $456,993.67, from $39,140,856.02 to $39,597,849.69 - Financing: Water Construction Fund",21-699,CONSENT AGENDA,Approved,8233,"Authorize an increase in the construction services contract with Webber, LLC for additional work associated with the improvements to the Walcrest Pump Station and reservoir - Not to exceed $456,993.67, from $39,140,856.02 to $39,597,849.69 - Financing: Water Construction Fund",2021-04-08,21-0768; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/19f27ee9-76d6-48b3-8122-1421abe08707.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/93eae832-6ebd-47e7-b01f-4fe74df0e195.pdf,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44117,27.,58,"Authorize Supplemental Agreement No. 5 to the professional services contract with Nathan D. Maier Consulting Engineers, Inc. to provide additional construction phase services for the Walcrest Pump Station - Not to exceed $319,108.00, from $4,551,363.56, to $4,870,471.56 - Financing: Water Capital Improvement D Fund",21-487,CONSENT AGENDA,Approved,8021,"Authorize Supplemental Agreement No. 5 to the professional services contract with Nathan D. Maier Consulting Engineers, Inc. to provide additional construction phase services for the Walcrest Pump Station - Not to exceed $319,108.00, from $4,551,363.56, to $4,870,471.56 - Financing: Water Capital Improvement D Fund",2021-03-09,21-0769; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/9679531a-b16e-420c-ac24-44af60dbfacb.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c1018759-0b56-4ddc-baac-67927ebe0e9f.docx,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44123,28.,62,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),21-753,ITEMS FOR INDIVIDUAL CONSIDERATION,Individual Appointments Made to Boards and Commissions,8287,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),2021-04-16,21-0770; INDIVIDUAL APPOINTMENTS MADE TO BOARDS AND COMMISSIONS,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,,YES,YES,,YES,YES,YES,YES,YES,YES,YES,,YES,,YES,,YES,YES,,YES,YES
1883,2021-05-12,9:00 AM,City Council,bit.ly/cityofdallastv,44280,29.,65,"A resolution amending Section 7 of Resolution No. 21-0690 by allocating all the remaining proceeds from the sale of unwanted and unneeded property near the intersection of Forest Lane and Greenville Avenue to costs associated with construction of the new Forest Green Library (1) declaring approximately 37,925 square feet of improved land unwanted and unneeded, located near the intersection of Forest Lane and Greenville Avenue, and authorizing its advertisement for sale by public auction; (2) authorizing a Purchase and Sale Agreement to be prepared for the auctioned surplus property receiving the highest qualified bid that is sold absolute; and (3) waiving the minimum reserve amount - Estimated Revenue: TBD (This item was deferred on April 28, 2021)",21-844,ITEMS FOR FURTHER CONSIDERATION,Did Not Pass,8378,"A resolution amending Section 7 of Resolution No. 21-0690 by allocating all the remaining proceeds from the sale of unwanted and unneeded property near the intersection of Forest Lane and Greenville Avenue to costs associated with construction of the new Forest Green Library (1) declaring approximately 37,925 square feet of improved land unwanted and unneeded, located near the intersection of Forest Lane and Greenville Avenue, and authorizing its advertisement for sale by public auction; (2) authorizing a Purchase and Sale Agreement to be prepared for the auctioned surplus property receiving the highest qualified bid that is sold absolute; and (3) waiving the minimum reserve amount - Estimated Revenue: TBD (This item was deferred on April 28, 2021)",2021-04-29,21-0771; DID NOT PASS,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,,Socrata Roll Call,,,,,0,29,AGENDA,OTHER DID NOT PASS,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/5/1883_A_City_Council_21-05-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/051221Min.pdf,https://dallastx.new.swagit.com/videos/201951,https://cityofdallas.legistar1.com/cityofdallas/attachments/1c31d9a4-bce9-40dc-bc14-0da330de1307.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9a85e0f3-d9b1-41a0-b075-5ce1326987a1.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/5ddeaeed-b00a-46e7-9bff-be71833358dd.pdf,NO,NO,,YES,NO,NO,YES,NO,NO,NO,,NO,,NO,,NO,NO,,NO,NO
