event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King  Arnold,Carolyn King Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52997,1.,16,"Approval of Minutes of the April 27, 2022 City Council Meeting",22-1028,VOTING AGENDA,Approved,10872,"Approval of Minutes of the April 27, 2022 City Council Meeting",2022-04-18,22-0702; APPROVED,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,1,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52886,2.,19,"Authorize (1) preliminary adoption of the FY 2022-23 HUD Consolidated Plan Budget for U.S. Department of Housing and Urban Development Grant Funds in an estimated amount of $32,918,434 for the following programs and estimated amounts: (a) Community Development Block Grant in the amount of $15,086,728; (b) HOME Investment Partnerships Program in the amount of $5,897,968; (c) Emergency Solutions Grant in the amount of $1,290,230; (d) Housing Opportunities for Persons with AIDS in the amount of $7,943,508; and (e) estimated Program Income and One-Time Revenue in the amount of $2,700,000; and (2) a public hearing to be held on May 25, 2022 to receive comments on the proposed use of funds - Financing:  No cost consideration to the City (see Fiscal Information)",22-1024,CONSENT AGENDA,Approved,10868,"Authorize (1) preliminary adoption of the FY 2022-23 HUD Consolidated Plan Budget for U.S. Department of Housing and Urban Development Grant Funds in an estimated amount of $32,918,434 for the following programs and estimated amounts: (a) Community Development Block Grant in the amount of $15,086,728; (b) HOME Investment Partnerships Program in the amount of $5,897,968; (c) Emergency Solutions Grant in the amount of $1,290,230; (d) Housing Opportunities for Persons with AIDS in the amount of $7,943,508; and (e) estimated Program Income and One-Time Revenue in the amount of $2,700,000; and (2) a public hearing to be held on May 25, 2022 to receive comments on the proposed use of funds - Financing:  No cost consideration to the City (see Fiscal Information)",2022-04-18,22-0704; APPROVED,Budget and Management Services (BMS),Budget and Management Services,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/67af67cc-ca7e-4c2a-a86f-887855da612b.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/a3d304f2-1096-4189-a768-ee25f4ca0cbb.pdf,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52888,3.,21,"Authorize settlement of the lawsuit styled George Sanchez v. City of Dallas, Cause No. DC-21-05259 - Not to exceed $42,500.00 - Financing:  Liability Reserve Fund",22-960,CONSENT AGENDA,Approved,10804,"Authorize settlement of the lawsuit styled George Sanchez v. City of Dallas, Cause No. DC-21-05259 - Not to exceed $42,500.00 - Financing:  Liability Reserve Fund",2022-04-13,22-0705; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/3864f60b-ba57-4e1c-9ec1-1cd5842689bd.docx,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",53118,4.,22,"Authorize settlement of the lawsuit styled Horace Greene v. City of Dallas, Cause No. DC-21-03163 - Not to exceed $150,000.00 - Financing:  Liability Reserve Fund",22-1023,CONSENT AGENDA,Approved,10867,"Authorize settlement of the lawsuit styled Horace Greene v. City of Dallas, Cause No. DC-21-03163 - Not to exceed $150,000.00 - Financing:  Liability Reserve Fund",2022-04-18,22-1023; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/5988e491-b9ff-4b7e-bbc0-b9604c0b5981.docx,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52892,5.,25,"Authorize (1) a three-year consultant services contract with two one-year renewal options at the City’s discretion for on-call airport planning and advisory services for the Dallas Airport System (Dallas Executive Airport, Dallas Love Field, and Dallas Vertiport) - Ricondo & Associates, Inc., most advantageous proposer of two; and (2) an increase in appropriations in an amount not to exceed $3,000,000.00 in the Aviation Construction Fund - Not to exceed $3,000,000.00 - Financing:  Aviation Construction Fund (subject to annual appropriations)",22-759,CONSENT AGENDA,Approved,10603,"Authorize (1) a three-year consultant services contract with two one-year renewal options at the City’s discretion for on-call airport planning and advisory services for the Dallas Airport System (Dallas Executive Airport, Dallas Love Field, and Dallas Vertiport) - Ricondo & Associates, Inc., most advantageous proposer of two; and (2) an increase in appropriations in an amount not to exceed $3,000,000.00 in the Aviation Construction Fund - Not to exceed $3,000,000.00 - Financing:  Aviation Construction Fund (subject to annual appropriations)",2022-03-21,22-0707; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,5,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/6f1700bc-582c-4f81-ad11-b03234245acb.doc|https://cityofdallas.legistar1.com/cityofdallas/attachments/04894af6-64d1-43a5-98f8-0e4e30a36844.pdf,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52938,6.,26,"Authorize a six-year reimbursement agreement with the United States Customs and Border Protection for mandated personnel related costs for federal inspection at Dallas Love Field, - annual amount not to exceed $675,000.00 - total amount for the six year term - in an amount not to exceed $4,050,000.00  Financing: Aviation Fund",22-677,CONSENT AGENDA,Approved,10521,"Authorize a six-year reimbursement agreement with the United States Customs and Border Protection for mandated personnel related costs for federal inspection at Dallas Love Field, - annual amount not to exceed $675,000.00 - total amount for the six year term - in an amount not to exceed $4,050,000.00  Financing: Aviation Fund",2022-03-07,22-0708; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/71e4ed2a-14d0-4ce8-81c8-5197cd43d77b.docx,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52939,7.,27,"Authorize an increase in parking rates to meet market standards and demand, as well as adjust for ever increasing costs for maintenance and labor management for Garages A, B, C, and Valet at the Dallas Love Field Airport - Estimated Revenue: Aviation Fund $5,664,816.00",22-722,CONSENT AGENDA,Approved,10566,"Authorize an increase in parking rates to meet market standards and demand, as well as adjust for ever increasing costs for maintenance and labor management for Garages A, B, C, and Valet at the Dallas Love Field Airport - Estimated Revenue: Aviation Fund $5,664,816.00",2022-03-16,22-0709; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/24fbff6e-2559-482b-a31c-71c213de6b5f.docx,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52900,8.,29,"A resolution authorizing the conveyance of an access easement containing approximately 3,355 square feet of land to the North Texas Municipal Water District across City-owned land which is used for the Dallas Water Utilities Lake Tawakoni Pipeline Project located in the City of Forney, Kaufman County, Texas - Estimated Revenue: General Fund $327.00",22-834,CONSENT AGENDA,Approved,10678,"A resolution authorizing the conveyance of an access easement containing approximately 3,355 square feet of land to the North Texas Municipal Water District across City-owned land which is used for the Dallas Water Utilities Lake Tawakoni Pipeline Project located in the City of Forney, Kaufman County, Texas - Estimated Revenue: General Fund $327.00",2022-03-29,22-0710; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,8,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/3563f449-3acf-40ed-a450-9fc0b8ad3d40.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7bacd41c-dbac-4566-a9a5-c756e01fce60.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/535cc84c-a687-4aa4-973e-6896c4710012.pdf,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52901,9.,30,"An ordinance amending Ordinance No. 31850, previously approved on May 12, 2021, which abandoned a portion of Killion Drive, located near the intersection of Killion and Gooding Drives to the Dallas Independent School District, to extend the final replat deadline from one year to twenty-four months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",22-872,CONSENT AGENDA,Approved,10716,"An ordinance amending Ordinance No. 31850, previously approved on May 12, 2021, which abandoned a portion of Killion Drive, located near the intersection of Killion and Gooding Drives to the Dallas Independent School District, to extend the final replat deadline from one year to twenty-four months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2022-04-01,22-0711; APPROVED; ORDINANCE 32192,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/cda8c0f8-3071-48e1-a267-cb23b217ec33.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1bf6d06b-a782-4a19-9c8e-58890c18655c.pdf,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52903,10.,31,"An ordinance providing for the closure and vacation to vehicular traffic of a portion of South Pearl Expressway containing approximately 12,160 square feet of land, located at the intersection of South Pearl Expressway and Taylor Street - Financing: No cost consideration to the City",22-933,CONSENT AGENDA,Deleted,10777,"An ordinance providing for the closure and vacation to vehicular traffic of a portion of South Pearl Expressway containing approximately 12,160 square feet of land, located at the intersection of South Pearl Expressway and Taylor Street - Financing: No cost consideration to the City",2022-04-07,22-0712; DELETED,Department of Public Works (PBW),Department of Public Works,,Socrata Roll Call,,,,,0,10,AGENDA,DELETED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/73fd448a-9a8d-4eda-b105-6685ed48ebb6.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7a964b71-2c2b-423d-8226-8dfab192a723.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d88bde17-fc7d-4e47-a90f-de05fe98c86e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7fa19f3f-dea7-432e-bea9-5cf2514d5f6f.pdf,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2090,2022-05-11,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",52905,11.,32,"Authorize (1) a Project Specific Agreement with Dallas County for funding participation of transportation-related maintenance, repairs, and improvements of Arapaho Road from Meadowcreek Drive to Hillcrest Road; Arapaho Road from Moondust Drive to Overmead Circle; Belt Line Road from Knollview Drive to Tangleglen Drive; Belt Line Road from Spring Creek Road to Coit Road; Greenville Avenue from Amberton Parkway to Restland Road; Hillcrest Road from McKamy Parkway to Wester Way; Inwood Road from Dallas North Tollway Access Road to Harvest Hill Road; and (2) the receipt and deposit of funds from Dallas County in an amount not to exceed $744,246.64 - Estimated Revenue: Capital Projects Reimbursement Fund $744,246.64",22-995,CONSENT AGENDA,Approved,10839,"Authorize (1) a Project Specific Agreement with Dallas County for funding participation of transportation-related maintenance, repairs, and improvements of Arapaho Road from Meadowcreek Drive to Hillcrest Road; Arapaho Road from Moondust Drive to Overmead Circle; Belt Line Road from Knollview Drive to Tangleglen Drive; Belt Line Road from Spring Creek Road to Coit Road; Greenville Avenue from Amberton Parkway to Restland Road; Hillcrest Road from McKamy Parkway to Wester Way; Inwood Road from Dallas North Tollway Access Road to Harvest Hill Road; and (2) the receipt and deposit of funds from Dallas County in an amount not to exceed $744,246.64 - Estimated Revenue: Capital Projects Reimbursement Fund $744,246.64",2022-04-15,22-0713; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,11,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/5/2090_A_City_Council_22-05-11_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/051122Min.pdf,https://dallastx.new.swagit.com/videos/201971,https://cityofdallas.legistar1.com/cityofdallas/attachments/cbf9900e-6fe4-4714-bce6-f791dc44420e.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/be5b8e43-dbbf-4aa9-bc50-797e64e285b9.pdf,YES,YES,YES,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
