event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn Arnold,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnel Willis,Gay Donnell Willis,Jaime Resendez,Jaynie Schultz,Jaynie Shultz,Jesse  Moreno,Jesse Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennel Atkins,Tennell  Atkins,William Roth,Zarin D. Gracey,Zarin Gracey
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92253,,32,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92011,,33,Department of Aviation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92012,10.,34,"Authorize the (1) acceptance of a grant upon receipt from the U.S. Department of Transportation, Federal Aviation Administration (FAA) Airport Improvement Program (AIP) for the federal share of the eligible capital improvement project for the Bipartisan Infrastructure Law at Dallas Love Field (Grant No. TBD, Assistance Listing No. 20.106) in the amount of $10,000,000.00 for the construction of Taxiway Charlie Phase 2 Reconstruction Project where the performance period shall be for four years from the date of acceptance; (2) establishment of  appropriations in an amount not to exceed $10,000,000.00 in the FY23 FAA AIP Supplemental Discretionary Grant Fund; (3) receipt and deposit of grant funds in an amount not to exceed $10,000,000.00 in the FY23 FAA AIP Supplemental Discretionary Grant Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the agreement - Not to exceed $10,000,000.00 - Financing: FY23 FAA AIP Supplemental Discretionary Grant Fund",25-580A,CONSENT AGENDA,Approved,20306,"Authorize the (1) acceptance of a grant upon receipt from the U.S. Department of Transportation, Federal Aviation Administration (FAA) Airport Improvement Program (AIP) for the federal share of the eligible capital improvement project for the Bipartisan Infrastructure Law at Dallas Love Field (Grant No. TBD, Assistance Listing No. 20.106) in the amount of $10,000,000.00 for the construction of Taxiway Charlie Phase 2 Reconstruction Project where the performance period shall be for four years from the date of acceptance; (2) establishment of  appropriations in an amount not to exceed $10,000,000.00 in the FY23 FAA AIP Supplemental Discretionary Grant Fund; (3) receipt and deposit of grant funds in an amount not to exceed $10,000,000.00 in the FY23 FAA AIP Supplemental Discretionary Grant Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the agreement - Not to exceed $10,000,000.00 - Financing: FY23 FAA AIP Supplemental Discretionary Grant Fund",2025-01-31,25-0562; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,10,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/01cce6a1-bdd1-47ab-867b-10851d383081.doc|https://cityofdallas.legistar1.com/cityofdallas/attachments/6957745a-0d76-40fb-b15e-6aea780b25e9.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92013,11.,35,"Authorize the (1) acceptance of a grant upon receipt from the U.S. Department of Transportation, Federal Aviation Administration (FAA) Airport Terminal Program for the federal share of the eligible capital improvement project for the Bipartisan Infrastructure Law at Dallas Love Field (Grant No. TBD, Assistance Listing No. 20.106) in the amount of $13,000,000.00 for the upgrade of Dallas Love Field Moving Walkways and Escalators Upgrade Project where the performance period shall be for four years from the date of acceptance; (2) establishment of  appropriations in an amount not to exceed $13,000,000.00 in the FY25 FAA Airport Terminal Program Grant Fund; (3) receipt and deposit of grant funds in an amount not to exceed $13,000,000.00 in the FY25 FAA Airport Terminal Program Grant Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $13,000,000.00 - Financing: FY25 FAA Airport Terminal Program Grant Fund",25-581A,CONSENT AGENDA,Approved,20307,"Authorize the (1) acceptance of a grant upon receipt from the U.S. Department of Transportation, Federal Aviation Administration (FAA) Airport Terminal Program for the federal share of the eligible capital improvement project for the Bipartisan Infrastructure Law at Dallas Love Field (Grant No. TBD, Assistance Listing No. 20.106) in the amount of $13,000,000.00 for the upgrade of Dallas Love Field Moving Walkways and Escalators Upgrade Project where the performance period shall be for four years from the date of acceptance; (2) establishment of  appropriations in an amount not to exceed $13,000,000.00 in the FY25 FAA Airport Terminal Program Grant Fund; (3) receipt and deposit of grant funds in an amount not to exceed $13,000,000.00 in the FY25 FAA Airport Terminal Program Grant Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $13,000,000.00 - Financing: FY25 FAA Airport Terminal Program Grant Fund",2025-01-31,25-0563; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,11,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/6a4e004c-69f5-4fa2-a58c-a5e51c88a2f0.doc,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92254,,36,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92014,,37,Department of Facilities and Real Estate Management,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92016,12.,38,"An ordinance abandoning a portion of  Wall Street to Cedars Corinth Owner, LLC, the abutting owner, containing approximately 7,962 square feet of land, located near its intersection with Corinth Street; and authorizing the quitclaim - Revenue: General Capital Reserve Fund ($302,461.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee",25-1040A,CONSENT AGENDA,Approved,20760,"An ordinance abandoning a portion of  Wall Street to Cedars Corinth Owner, LLC, the abutting owner, containing approximately 7,962 square feet of land, located near its intersection with Corinth Street; and authorizing the quitclaim - Revenue: General Capital Reserve Fund ($302,461.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee",2025-03-13,25-0564; APPROVED; ORDINANCE 33066,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,12,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/8420868c-4374-43c8-8f7a-c2afeae2fab7.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b7da9e0b-9096-4a02-ae47-7af40fd78155.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/02ecfc1e-ac93-4a9c-98d8-03e054a2cbf2.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/824e7bf7-6bbf-4bb4-a100-f4d4a904901f.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92015,13.,39,"An ordinance abandoning a utility easement to Arthur Allen Jones and Amy Renee Andrews, the abutting owners, containing approximately 751 square feet of land, located near the intersection of Lilac Lane and Horseshoe Trail - Revenue: General Fund $11,150.00, plus the $20.00 ordinance publication fee",25-1020A,CONSENT AGENDA,Approved,20740,"An ordinance abandoning a utility easement to Arthur Allen Jones and Amy Renee Andrews, the abutting owners, containing approximately 751 square feet of land, located near the intersection of Lilac Lane and Horseshoe Trail - Revenue: General Fund $11,150.00, plus the $20.00 ordinance publication fee",2025-03-13,25-0565; APPROVED; ORDINANCE 33067,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,13,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/fbcb2a20-58e1-474f-b428-c64389291f50.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/fced2ed2-53f7-4108-86ed-19dd0404b0e3.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d786f6c6-1ebe-4e82-94eb-5ba6c31acebe.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92017,14.,40,"An ordinance abandoning a water easement and a sanitary sewer and water easement to Riverfront Residential II, L.P., the abutting owner, containing a total of approximately 4,814 square feet of land, located near the intersection of Continental and Trinity Max Avenues - Revenue: General Fund $11,150.00, plus the $20.00 ordinance publication fee",25-1041A,CONSENT AGENDA,Approved,20761,"An ordinance abandoning a water easement and a sanitary sewer and water easement to Riverfront Residential II, L.P., the abutting owner, containing a total of approximately 4,814 square feet of land, located near the intersection of Continental and Trinity Max Avenues - Revenue: General Fund $11,150.00, plus the $20.00 ordinance publication fee",2025-03-13,25-0566; APPROVED; ORDINANCE 33068,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,14,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/c0befe32-9c6d-4fe1-8b36-d3144048fc0e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/98b4f9c4-9be5-4007-9d40-c543a80cf3f4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/f6328135-b017-4458-a06d-3fea7e2863e0.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92084,,41,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92018,15.,42,"An ordinance abandoning a water easement and a utility easement to Underwood Family Enterprises, Ltd., the abutting owner, containing a total of approximately 6,672 square feet of land, located near the intersection of Arapaho and Coit Roads; and providing for the dedication of approximately 5,628 square feet of land needed for a water easement - Revenue: General Fund $11,150.00, plus the $20.00 ordinance publication fee",25-1047A,CONSENT AGENDA,Approved,20767,"An ordinance abandoning a water easement and a utility easement to Underwood Family Enterprises, Ltd., the abutting owner, containing a total of approximately 6,672 square feet of land, located near the intersection of Arapaho and Coit Roads; and providing for the dedication of approximately 5,628 square feet of land needed for a water easement - Revenue: General Fund $11,150.00, plus the $20.00 ordinance publication fee",2025-03-14,25-0567; APPROVED; ORDINANCE 33069,Department of Facilities and Real Estate Management (FRM),Department of Facilities and Real Estate Management,1,Socrata Roll Call,,,,,0,15,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/1569bf6d-5c73-4cde-b81e-bb27967b0ff7.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/8cd01e1b-3e17-494e-809e-b6f7ec97047a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/00ee20b4-2c02-4733-a8e0-f61aa2f4f95e.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92019,,43,Department of Information and Technology Services,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92020,16.,44,"Authorize a two-year master services price agreement for the purchase of various software including perpetual, fixed term, subscription and software as a service, software maintenance, support, implementation, and other services with Presidio Networked Solutions Group LLC for the Department of Information and Technology Services through the Texas Department of Information Services cooperative agreement - Not to exceed $1,421,487.24 - Financing: Data Services Fund (subject to annual appropriations)",25-1043A,CONSENT AGENDA,Approved,20763,"Authorize a two-year master services price agreement for the purchase of various software including perpetual, fixed term, subscription and software as a service, software maintenance, support, implementation, and other services with Presidio Networked Solutions Group LLC for the Department of Information and Technology Services through the Texas Department of Information Services cooperative agreement - Not to exceed $1,421,487.24 - Financing: Data Services Fund (subject to annual appropriations)",2025-03-13,25-0568; APPROVED,Department of Information and Technology Services (DSV),Department of Information and Technology Services,1,Socrata Roll Call,,,,,0,16,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/55cdc750-3e86-4c1d-85c0-f120c61b6b0f.docx,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92021,,45,Department of Planning and Development,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92022,17.,46,"An ordinance amending the list of standards, criteria, and requirements of which all street paving, storm drainage, bridge, and culvert design and construction must comply in Section 51A-8.601(b) of the Dallas City Code - Financing - This action has no cost consideration to the City",25-1048A,CONSENT AGENDA,Approved,20768,"An ordinance amending the list of standards, criteria, and requirements of which all street paving, storm drainage, bridge, and culvert design and construction must comply in Section 51A-8.601(b) of the Dallas City Code - Financing - This action has no cost consideration to the City",2025-03-15,25-0569; APPROVED; ORDINANCE 33070,Department of Planning and Development (PDV),Department of Planning and Development,1,Socrata Roll Call,,,,,0,17,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/24b5314d-6018-4960-b864-5afabcb7894b.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92252,,47,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92023,,48,Department of Transportation and Public Works,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,2025-04-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",92024,18.,49,"An ordinance amending Chapter 28, “Motor Vehicles and Traffic,” of the Dallas City Code by amending Sections 28-44, 28-50, and 28-60 (1) designating speed regulations on streets other than expressways and freeways; (2) designating school traffic zones; (3) designating one-way streets in school zones; (4) providing a penalty not to exceed $200.00; (5) providing a saving clause; (6) providing a severability clause; and (7) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)",25-776A,CONSENT AGENDA,Approved,20496,"An ordinance amending Chapter 28, “Motor Vehicles and Traffic,” of the Dallas City Code by amending Sections 28-44, 28-50, and 28-60 (1) designating speed regulations on streets other than expressways and freeways; (2) designating school traffic zones; (3) designating one-way streets in school zones; (4) providing a penalty not to exceed $200.00; (5) providing a saving clause; (6) providing a severability clause; and (7) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)",2025-02-21,25-0570; APPROVED; ORDINANCE 33071,Department of Transportation and Public Works (TPW),Department of Transportation and Public Works,1,Socrata Roll Call,,,,,0,18,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/4/3790_A_City_Council_25-04-09_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/040925Min.pdf,https://dallastx.new.swagit.com/videos/339584,https://cityofdallas.legistar1.com/cityofdallas/attachments/96668e4c-a80e-4ecc-a24b-e96b9148ef43.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/0c64c019-cf16-42da-9801-c698e6de8261.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
