event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jesse  Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Paul Ridley,Paula Blackmon,William Roth,Zarin D. Gracey
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96581,68.,116,"Authorize a five-year service price agreement for situational judgment testing and personality inventory for the Dallas Fire-Rescue Department. - Front Line Mobile Health, PLLC, most advantageous proposer of five - Estimated amount of $1,205,625.00 - Financing:  General Fund (subject to annual appropriations)",25-2319A,CONSENT AGENDA,Approved as an Individual Item,21931,"Authorize a five-year service price agreement for situational judgment testing and personality inventory for the Dallas Fire-Rescue Department. - Front Line Mobile Health, PLLC, most advantageous proposer of five - Estimated amount of $1,205,625.00 - Financing:  General Fund (subject to annual appropriations)",2025-07-11,25-1270; APPROVED AS AN INDIVIDUAL ITEM,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,68,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/7740cc50-9b3b-4cf0-a7f7-154b85077422.docx,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96580,69.,117,"Authorize Supplemental Agreement No. 2 to increase the service contract with 22nd Century Technologies, Inc. for continued software defined wide area network technology solution for the Department of Information and Technology Services - Not to exceed $316,671.43, from $1,337,685.72 to $1,654,357.15 - Financing: Data Services Fund (subject to annual appropriations)",25-2318A,CONSENT AGENDA,Approved as an Individual Item,21930,"Authorize Supplemental Agreement No. 2 to increase the service contract with 22nd Century Technologies, Inc. for continued software defined wide area network technology solution for the Department of Information and Technology Services - Not to exceed $316,671.43, from $1,337,685.72 to $1,654,357.15 - Financing: Data Services Fund (subject to annual appropriations)",2025-07-11,25-1271; APPROVED AS AN INDIVIDUAL ITEM,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,69,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/6f750d52-6b92-4456-a04b-eee3a8d05d7d.docx,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96570,70.,119,"Authorize Supplemental Agreement No. 4 to exercise the fourth of five one-year renewal options with Ed Campbell Concessions Company, Inc. for the operation of food and beverage concessions, catering, and miscellaneous services at the Majestic Theatre for the Office of Arts and Culture - Estimated Annual Revenue: General Fund $300,000.00",25-2308A,CONSENT AGENDA,Approved as an Individual Item,21920,"Authorize Supplemental Agreement No. 4 to exercise the fourth of five one-year renewal options with Ed Campbell Concessions Company, Inc. for the operation of food and beverage concessions, catering, and miscellaneous services at the Majestic Theatre for the Office of Arts and Culture - Estimated Annual Revenue: General Fund $300,000.00",2025-07-11,25-1272; APPROVED AS AN INDIVIDUAL ITEM,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,70,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/b0980ac1-674f-4018-acac-93bfceeaa4bc.docx,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96578,71.,120,"Authorize Supplemental Agreement No. 13 to increase the service contract with Locution Systems, Inc. for continued maintenance and support of the automated fire station alerting system for Dallas Fire-Rescue Department - Not to exceed $238,842.52, from $939,618.85 to $1,178,461.37 - Financing: Data Services Fund (subject to annual appropriations)",25-2316A,CONSENT AGENDA,Approved as an Individual Item,21928,"Authorize Supplemental Agreement No. 13 to increase the service contract with Locution Systems, Inc. for continued maintenance and support of the automated fire station alerting system for Dallas Fire-Rescue Department - Not to exceed $238,842.52, from $939,618.85 to $1,178,461.37 - Financing: Data Services Fund (subject to annual appropriations)",2025-07-11,25-1273; APPROVED AS AN INDIVIDUAL ITEM,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,71,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/187fd2e9-5bf5-4ef7-9caf-545cbb6e7bdc.docx,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96541,72.,123,"Authorize settlement of the lawsuit styled, Jorge Cruz v. City of Dallas, Cause No. DC-23-19651 - Not to exceed $32,000.00 - Financing:  Liability Reserve Fund",25-2301A,CONSENT AGENDA,Approved,21913,"Authorize settlement of the lawsuit styled, Jorge Cruz v. City of Dallas, Cause No. DC-23-19651 - Not to exceed $32,000.00 - Financing:  Liability Reserve Fund",2025-07-09,25-1274; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,72,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/a01523d8-7107-4103-8bbd-468e30101c2d.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96706,73.,124,"Authorize settlement of the lawsuit styled, Two Glenwood Partners, LLC v. City of Dallas, Cause No. DC-24-18967 - Not to exceed $35,000.00 - Financing:  Liability Reserve Fund ($20,000.00) and Dallas Water Utilities Fund ($15,000.00)",25-2392A,CONSENT AGENDA,Approved,22004,"Authorize settlement of the lawsuit styled, Two Glenwood Partners, LLC v. City of Dallas, Cause No. DC-24-18967 - Not to exceed $35,000.00 - Financing:  Liability Reserve Fund ($20,000.00) and Dallas Water Utilities Fund ($15,000.00)",2025-07-21,25-1275; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,73,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/01ccc465-1710-4287-bc1a-264880dea955.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96599,74.,128,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),25-2279A,ITEMS FOR INDIVIDUAL CONSIDERATION,Full Council Appointments Made to Boards and Commissions,21891,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),2025-07-07,25-1276; FULL COUNCIL APPOINTMENT MADE TO BOARDS AND COMMISSIONS,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,74,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96781,75.,133,"An ordinance repealing Ordinance No. 32346, passed by the City Council on November 9, 2022, and amending the Dallas City Code by (1) amending Section 1-5 of Chapter 1, “General Provisions”; (2) amending Section 2-44 of Chapter 2, “Administration”; (3) amending Sections 11-2, 11-18, and 11-19 of Chapter 11, “Cemeteries and Burials”; (4) amending Section 12B-23 of Chapter 12B, “Convenience Stores”; (5) adding a new Section 13-2.1 to Chapter 13, “Courts, Fines, and Imprisonments”; (6) amending Chapter 13A, “Dallas Transit System”; (7) amending Sections 14B-2, 14B-3, 14B-6, 14B-7, 14B-8, and adding a new Section 14B-7.1 of Chapter 14B, “Emergency Management”; (8) amending Sections 17-2.2 and 17-10.2 of Chapter 17, “Food Establishments”; (9) amending Sections 18-2, 18-4, 18-5, 18-6, 18-8, 18-9, and 18-32 of Chapter 18, “Municipal Solid Wastes”; (10) amending Chapter 20, “Earned Paid Sick Time”; (11) amending Chapter 25, “Loan Brokers”; (12) amending Chapter 25A, “Massage Establishments”; (13) amending Sections 27-11, 27-30, 27-31, and 27-42 of Chapter 27, “Minimum Property Standards”; (14) amending Section 28-128.6 of Chapter 28, “Motor Vehicles and Traffic”; (15) amending Sections 31-13.1 and 31-35 of Chapter 31, “Offenses-Miscellaneous”; (16) amending Sections 32-14 and 32-15 of Chapter 32, “Parks and Reservoirs”; (17) amending Sections 36-5, 36-27, 36-34, and 36-49 of Chapter 36, “Poles and Wires”; (18) amending Chapter 38, “Private Detectives”; (19) amending Chapter 39, “Railroads”; (20) amending Sections 43-126.17, 43-126.18, and 43-126.33 of Chapter 43, “Streets and Sidewalks”; (21) amending Sections 48-6, 48-8, and 48-11 of Chapter 48, “Trees and Shrubs”; (22) amending Sections 210.1, 210.3, 601.2, 602.3, and 610 of Chapter 52, “Administrative Procedures for the Construction Codes”; (23) providing a penalty not to exceed $2,000.00; (24) providing a saving clause; (25) providing a severability clause; and (26) providing an effective date - Financing: No cost consideration to the City (This item was deferred on June 11, 2025)",25-2153A,ITEMS FOR FURTHER CONSIDERATION,Deferred,21765,"An ordinance repealing Ordinance No. 32346, passed by the City Council on November 9, 2022, and amending the Dallas City Code by (1) amending Section 1-5 of Chapter 1, “General Provisions”; (2) amending Section 2-44 of Chapter 2, “Administration”; (3) amending Sections 11-2, 11-18, and 11-19 of Chapter 11, “Cemeteries and Burials”; (4) amending Section 12B-23 of Chapter 12B, “Convenience Stores”; (5) adding a new Section 13-2.1 to Chapter 13, “Courts, Fines, and Imprisonments”; (6) amending Chapter 13A, “Dallas Transit System”; (7) amending Sections 14B-2, 14B-3, 14B-6, 14B-7, 14B-8, and adding a new Section 14B-7.1 of Chapter 14B, “Emergency Management”; (8) amending Sections 17-2.2 and 17-10.2 of Chapter 17, “Food Establishments”; (9) amending Sections 18-2, 18-4, 18-5, 18-6, 18-8, 18-9, and 18-32 of Chapter 18, “Municipal Solid Wastes”; (10) amending Chapter 20, “Earned Paid Sick Time”; (11) amending Chapter 25, “Loan Brokers”; (12) amending Chapter 25A, “Massage Establishments”; (13) amending Sections 27-11, 27-30, 27-31, and 27-42 of Chapter 27, “Minimum Property Standards”; (14) amending Section 28-128.6 of Chapter 28, “Motor Vehicles and Traffic”; (15) amending Sections 31-13.1 and 31-35 of Chapter 31, “Offenses-Miscellaneous”; (16) amending Sections 32-14 and 32-15 of Chapter 32, “Parks and Reservoirs”; (17) amending Sections 36-5, 36-27, 36-34, and 36-49 of Chapter 36, “Poles and Wires”; (18) amending Chapter 38, “Private Detectives”; (19) amending Chapter 39, “Railroads”; (20) amending Sections 43-126.17, 43-126.18, and 43-126.33 of Chapter 43, “Streets and Sidewalks”; (21) amending Sections 48-6, 48-8, and 48-11 of Chapter 48, “Trees and Shrubs”; (22) amending Sections 210.1, 210.3, 601.2, 602.3, and 610 of Chapter 52, “Administrative Procedures for the Construction Codes”; (23) providing a penalty not to exceed $2,000.00; (24) providing a saving clause; (25) providing a severability clause; and (26) providing an effective date - Financing: No cost consideration to the City (This item was deferred on June 11, 2025)",2025-06-12,"25-1277; DEFERRED TO SEPTEMBER 10, 2025 BY COUNCILMEMBER BAZALDUA",City Manager's Office (CMO),City Manager's Office,,Socrata Roll Call,,,,,0,75,AGENDA,DEFERRED TO 9/10/25,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/b4ad608d-e769-4a19-a784-ba2fc399f81c.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96968,76.,138,"Deliberate the appointment, employment, evaluation, reassignment, duties, discipline, or dismissal of the Inspector General and seek the advice of the City Attorney on this matter (Sec. 551.071 T.O.M.A.).",25-2321A,CLOSED SESSION,Held,21933,"Deliberate the appointment, employment, evaluation, reassignment, duties, discipline, or dismissal of the Inspector General and seek the advice of the City Attorney on this matter (Sec. 551.071 T.O.M.A.).",2025-07-14,25-1278; HELD,City Attorney's Office (ATT),City Attorney's Office,,Socrata Roll Call,,,,,0,76,AGENDA,NO ACTION NEEDED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",97220,77.,142,"An ordinance amending Ordinance No. 32861, previously approved on September 18, 2024, as amended by Ordinance No. 32925 previously approved on December 11, 2024, as amended by Ordinance No. 33027 previously approved on March 26, 2025, as amended by Ordinance No. 33127 previously approved on June 11, 2025, authorizing (1) certain transfers and appropriation adjustments for FY 2024-25 for the maintenance and operation of various departments, and activities; and (2) the City Manager to implement those adjustments - Not to exceed $209,857,897 - Financing:  Grants, Trust, and Other Funds $209,857,897",25-2398A,CONSENT AGENDA,Approved,22010,"An ordinance amending Ordinance No. 32861, previously approved on September 18, 2024, as amended by Ordinance No. 32925 previously approved on December 11, 2024, as amended by Ordinance No. 33027 previously approved on March 26, 2025, as amended by Ordinance No. 33127 previously approved on June 11, 2025, authorizing (1) certain transfers and appropriation adjustments for FY 2024-25 for the maintenance and operation of various departments, and activities; and (2) the City Manager to implement those adjustments - Not to exceed $209,857,897 - Financing:  Grants, Trust, and Other Funds $209,857,897",2025-07-23,25-1279; APPROVED; ORDINANCE 33172,Budget and Management Services (BMS),Budget and Management Services,1,Socrata Roll Call,,,,,0,77,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://dallascityhall.com/government/citymanager/Documents/Council%20Materials/Ord.pdf ,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
3720,2025-08-13,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",96629,Z1.,148,"A public hearing to receive comments regarding an application for and an ordinance granting a new planned development district on property zoned NO(A) Neighborhood Office District, on the east line of Marvin D Love Freeway, north of West Camp Wisdom Road
Recommendation of Staff:  Denial 
Recommendation of CPC:  Approval, subject to a conceptual plan and conditions
Z-25-000046 / Z223-290(MP)",25-2346A,ZONING CASES - CONSENT,Hearing Open; Deferred,21958,"A public hearing to receive comments regarding an application for and an ordinance granting a new planned development district on property zoned NO(A) Neighborhood Office District, on the east line of Marvin D Love Freeway, north of West Camp Wisdom Road
Recommendation of Staff:  Denial 
Recommendation of CPC:  Approval, subject to a conceptual plan and conditions
Z-25-000046 / Z223-290(MP)",2025-07-16,"25-1281; HEARING OPEN; DEFERRED TO AUGUST 27, 2025 BY COUNCILMEMBER GRACEY",Department of Planning and Development (PDV),Department of Planning and Development,,Socrata Roll Call,,,,,0,Z1,AGENDA,DEFERRED TO 8/27/25,,https://citysecretary2.dallascityhall.com/pdf/CC2025/081325MIN.pdf,https://dallastx.new.swagit.com/videos/352413,https://cityofdallas.legistar1.com/cityofdallas/attachments/cbcd8fee-1e9e-41b2-8b8f-a23ce6cb30f0.pdf,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES
